gene	color	max_enrichment_bins
GTSE1	#eef5fc	1.3698893354040163
GTSF1	#d9e7f5	2.2313755516157845
GUCA1B	#d6e5f4	2.3542701403000157
GUCA2A	#ddeaf7	2.039943994915797
GUCY1A3	#d8e7f5	2.254378904472124
GUCY1B3	#e0ecf8	1.9072323455143492
GUSB	#eaf2fb	1.5582992444437513
GXYLT2	#e0ecf8	1.9345445971162378
GYS2	#e6f0f9	1.6952354541055692
GZF1	#d3e3f3	2.486733018026671
H1F0	#c3daee	3.0850544769967074
H1FNT	#ddeaf7	2.0624040323466897
H1FOO	#e1edf8	1.8816210981525068
H1FX	#d0e2f2	2.5922677274957584
H2AFB1	#d9e8f5	2.192000546957689
H2AFB2	#f4f9fe	1.1411092622405536
H2AFB3	#c4daee	3.0442778707632097
H2AFV	#eff6fc	1.339988969091995
H2AFZ	#f5fafe	1.065131013475419
H2BFWT	#e7f1fa	1.62890837516817
H3F3C	#f0f6fd	1.3030574539065327
HABP2	#f5f9fe	1.1005076187878404
HABP4	#eff6fc	1.3297865571571483
HACD2	#f4f9fe	1.1409182437046566
HAMP	#e5eff9	1.73523096190175
HAPLN2	#c1d9ed	3.1439733331171746
HAPLN3	#eaf3fb	1.5115532757196242
HAPLN4	#dbe9f6	2.1525906070024985
HARBI1	#a1cbe2	3.9290766350855106
HAS1	#e9f2fa	1.5828414169063583
HAT1	#f3f8fe	1.17137584094957
HAUS2	#e4eff9	1.7690264410178846
HAUS7	#e7f0fa	1.686614447424214
HAX1	#f2f7fd	1.243324615287162
HBA1	#e2edf8	1.8574352901015168
HBA2	#ebf3fb	1.470898485015215
HBD	#dae8f6	2.1855470072642667
HBP1	#f3f8fe	1.1695961353557591
HBS1L	#edf4fc	1.4162533192580364
HBZ	#eff6fc	1.3164588770010872
HCAR1	#e3eef9	1.8028112143290818
HCAR2	#d8e7f5	2.2610354224122755
HCAR3	#e4eff9	1.774453408695645
HCFC1R1	#a0cbe2	3.9667335052900152
HCLS1	#e4eff9	1.7518903290489352
HCST	#e0ecf8	1.9370050997921944
HDAC10	#eff6fc	1.341504868958924
HDAC11	#f7fbff	1.0119526781450652
HDAC4	#f5fafe	1.0798955289028673
HDAC5	#cadef0	2.8313376466744615
HDAC6	#eef5fc	1.3929395686215107
HDAC8	#e4eff9	1.7581672007405873
HDAC9	#e5eff9	1.7419248639793021
HDGF	#c4daee	3.043913817719583
HDGFRP2	#deebf7	2.0164989704191165
HEATR5A	#dceaf6	2.081665840088605
HECTD1	#d0e2f2	2.574274942708038
HELZ2	#e9f2fa	1.5790044103013583
HEMGN	#dfecf7	1.9501196729969803
HENMT1	#ebf3fb	1.4777335647923047
HEPHL1	#e0ecf8	1.9222647529441839
HEPN1	#dae8f6	2.175957647784113
HES5	#ebf3fb	1.4976422792301534
HES7	#e8f1fa	1.618275602072581
HESX1	#eef5fc	1.3726733649365679
HEXB	#caddf0	2.8598914181132526
HEY1	#e7f1fa	1.6550839166616003
HGFAC	#e9f2fa	1.5635147947571202
HHATL	#d8e7f5	2.276108800620611
HHLA1	#eef5fc	1.3929416813010813
HHLA3	#dce9f6	2.1050260601918973
HIATL1	#e3eef8	1.842069873656468
HIGD1A	#f2f8fd	1.2093370241671464
HIGD2A	#f1f7fd	1.271589471125192
HINT2	#e8f1fa	1.6110637240742445
HINT3	#e5eff9	1.7460276830132293
HIPK4	#f2f7fd	1.222688760029213
HIST1H1C	#e3eef8	1.814737766219678
HIST1H1E	#f5f9fe	1.118497124545754
HIST1H1T	#bcd7eb	3.269059941063077
HIST1H2AE	#f2f7fd	1.2259943649602563
HIST1H2AG	#eaf2fb	1.532420816213303
HIST1H2BF	#ddeaf7	2.0413458980316808
HIST1H2BG	#eef5fc	1.3909656471899705
HIST1H2BH	#eff6fc	1.334557581966225
HIST1H2BJ	#dfebf7	1.9759725652167575
HIST1H3D	#d0e2f2	2.5916346223421636
HIST1H3E	#e9f2fa	1.5657480897385625
HIST1H4B	#e8f1fa	1.6128161838677229
HIST1H4I	#f7fbff	1.0105260666370557
HIST2H2AB	#e9f2fa	1.5931520068729144
HIST3H3	#dae8f6	2.172845433652462
HJURP	#d7e6f5	2.2861126876822517
HLA-B	#d6e6f4	2.3426889789393504
HLA-DMA	#e4eff9	1.7804044767479377
HLA-DMB	#f1f7fd	1.267175883403108
HLA-DOA	#f1f7fd	1.2694995946948415
HLA-DOB	#ecf4fb	1.4533542821505114
HLA-DQB2	#d9e7f5	2.2481830798804565
HLA-E	#f6faff	1.0521139479552293
HLA-F	#ecf4fb	1.4483101953110236
HLCS	#eef5fc	1.3597875971213296
HM13	#d0e1f2	2.6044331247848223
HMBS	#f6faff	1.0446958968505828
HMCN1	#f1f7fd	1.259376462115418
HMCN2	#f7fbff	1.0114066741602132
HMG20A	#f2f7fd	1.2275813674799396
HMGB2	#d1e2f3	2.535306123802254
HMGB3	#ecf4fb	1.4587050673671547
HMGCR	#f3f8fe	1.1873831324741164
HMGN3	#f2f8fd	1.196578649649933
HMGN4	#e0ecf8	1.9116152166553317
HMGXB3	#eff6fc	1.3233353367918104
HMOX1	#e7f0fa	1.678820860397005
HMOX2	#f0f6fd	1.309669260954046
HMSD	#9fcae1	3.9868830941443716
HMX3	#d2e3f3	2.506107364378234
HN1	#ecf4fb	1.4633480828122034
HN1L	#e4eff9	1.7746695732641184
HNF1B	#f2f8fd	1.2161538180574234
HNF4A	#e2edf8	1.8515180393656738
HNMT	#f7fbff	1.0052239202296613
HNRNPA0	#e9f2fa	1.5754010383414287
HNRNPAB	#e3eef8	1.8162757058561931
HNRNPM	#d4e4f4	2.425839230496755
HNRNPUL2	#eef5fc	1.365230906403386
HOOK1	#e4eff9	1.7549211277111583
HOXA1	#dbe9f6	2.1265956870600125
HOXA13	#c4daee	3.0471734252478626
HOXA3	#f6faff	1.034680128041342
HOXA6	#ddeaf7	2.0555999811661407
HOXB13	#f7fbff	1.0084581616971537
HOXB2	#e6f0f9	1.7127446609232928
HOXB5	#f3f8fe	1.171418083590786
HOXB7	#ddeaf7	2.0360002346543102
HOXC13	#eaf3fb	1.5061627297084184
HOXC4	#e7f0fa	1.6762899168090213
HOXC5	#d8e7f5	2.2543195799390183
HOXC6	#f2f7fd	1.238188103789104
HOXC9	#eaf2fb	1.5583282788372528
HOXD1	#e1edf8	1.8912279285907982
HOXD11	#f2f7fd	1.2473401099019004
HOXD3	#eaf2fb	1.5478717251796192
HP	#f5f9fe	1.097222755857538
HPCAL4	#dae8f6	2.159874842044299
HPDL	#eaf3fb	1.5115191191037094
HPRT1	#d3e3f3	2.4702645156016887
HPS1	#e8f1fa	1.619307388784171
HPS6	#dce9f6	2.105866376150858
HPSE	#caddf0	2.8596192316576197
HRC	#f2f8fd	1.196493086524525
HRH1	#f7fbff	1.0221024755800143
HS2ST1	#e6f0f9	1.6881544167766502
HS3ST3A1	#e7f0fa	1.6838041944811288
HS3ST5	#f6faff	1.043275677538228
HSBP1L1	#e0ecf8	1.9185934845160406
HSD11B2	#e2edf8	1.8546035114634747
HSD17B4	#dfebf7	1.9870719792158722
HSD17B7	#e6f0f9	1.702761409387531
HSD3B2	#edf4fc	1.411749828552239
HSF2	#d6e5f4	2.3650102603144587
HSF2BP	#d8e7f5	2.261077571392828
HSFX1	#f2f8fd	1.1952571304942878
HSFX2	#e3eef8	1.8250239832377648
HSH2D	#dce9f6	2.1123467996297043
HSPA14	#d6e5f4	2.361963380688673
HSPA9	#e6f0f9	1.7083672234297058
HSPB1	#e3eef9	1.7966862571422462
HSPB11	#e1edf8	1.878026209084157
HSPB7	#f2f8fd	1.2051466131119724
HSPBP1	#e8f1fa	1.6150103800544429
HSPE1-MOB4	#e1edf8	1.8981571760043368
HSPG2	#e2edf8	1.8491637728437538
HTATSF1	#c4daee	3.040218505672537
HTR1A	#f6faff	1.056752350961755
HTR1D	#d3e3f3	2.4854884793633536
HTR1E	#ebf3fb	1.4883324838073309
HTR2A	#cfe1f2	2.6541569416737287
HTR3D	#eff6fc	1.3219846671239532
HTR3E	#e3eef9	1.798740200746488
HTR6	#deebf7	2.015085409172159
HTR7	#f2f7fd	1.2404878239884556
HVCN1	#bad6eb	3.300727987186216
HYAL3	#c2d9ee	3.1232702694972962
HYI	#e8f1fa	1.6099578766150553
IARS2	#d5e5f4	2.390803059963406
ICA1	#dae8f6	2.1805560678178653
ICA1L	#f5fafe	1.0858374421217787
ICAM1	#dfecf7	1.9520959046682886
ICE1	#b7d4ea	3.3924054648943263
ICOS	#dae8f6	2.1698977706713576
ICT1	#d5e5f4	2.394164983076315
ID1	#f1f7fd	1.2695137870433035
IDH1	#f3f8fe	1.1690349480550521
IDH3A	#f5fafe	1.0650363341773526
IDH3B	#c8dcf0	2.9228427309274556
IDH3G	#d3e4f3	2.4405761089096063
IDS	#dce9f6	2.11729486610061
IER3	#ecf4fb	1.4605210547269485
IER3IP1	#f4f9fe	1.1415326337143497
IER5	#cbdef1	2.806491021205417
IFFO1	#f2f7fd	1.2356105464821574
IFI44	#ddeaf7	2.039637362285015
IFI44L	#dceaf6	2.0752052417016174
IFIH1	#e6f0f9	1.6917527474291862
IFIT3	#ddeaf7	2.033495857284075
IFITM10	#d8e7f5	2.2727633635099806
IFNA2	#dce9f6	2.1015419577339247
IFNA21	#e4eff9	1.7762490401999316
IFNGR1	#eef5fc	1.3839736250315064
IFNGR2	#e1edf8	1.9017200464480057
IFNL3	#cbdef1	2.785079694800569
IFRD1	#f2f7fd	1.2491418801189353
IFT122	#d3e3f3	2.493521799756153
IFT140	#e7f0fa	1.674215236628339
IFT172	#f3f8fe	1.1579296418231437
IFT52	#d6e6f4	2.3431057756196774
IFT57	#d9e7f5	2.238556935383907
IFT74	#ccdff1	2.7718553656909894
IFT88	#f2f7fd	1.2193332203707126
IGF2	#ddeaf7	2.049452452129282
IGF2BP1	#f2f8fd	1.2017688589096855
IGFBP3	#d9e7f5	2.243103329924347
IGFBP7	#e3eef9	1.7994735594569433
IGFLR1	#f6faff	1.0391119577277894
IGHMBP2	#cbdef1	2.798184263585272
IGLL1	#c1d9ed	3.1287890628002017
IGSF22	#e3eef8	1.8184866268566586
IGSF9	#dae8f6	2.1658735035809205
IKBKE	#eaf2fb	1.5532791759022138
IKZF5	#e3eef8	1.8357782377051448
IL11RA	#d0e2f2	2.57406028102371
IL12A	#dfebf7	1.9825163692725707
IL12B	#eaf3fb	1.5299982200572693
IL12RB1	#eef5fc	1.3751512350999617
IL13RA2	#d9e8f5	2.2053696900447872
IL15RA	#ddeaf7	2.0587224800161636
IL16	#e3eef8	1.82021429953579
IL17A	#e8f1fa	1.623261809354403
IL17RD	#f3f8fe	1.1653569013469767
IL18	#d8e7f5	2.266285154199103
IL18BP	#e4eff9	1.7501709544463098
IL18R1	#f4f9fe	1.14600695223864
IL1RAPL1	#e3eef9	1.7815298554250725
IL1RAPL2	#f2f7fd	1.241206614651638
IL1RL2	#eaf3fb	1.516942619751259
IL2	#e2edf8	1.8701973405065224
IL20RA	#f1f7fd	1.2561183370899063
IL20RB	#f1f7fd	1.273665945013252
IL21	#eef5fc	1.366681139984404
IL21R	#d1e2f3	2.5352100614822595
IL22RA2	#dfebf7	1.9918483750409721
IL23R	#eaf2fb	1.554909235378496
IL24	#e6f0f9	1.7094156550978516
IL31RA	#e0ecf8	1.9279817083330995
IL33	#f4f9fe	1.1353848230802246
IL3RA	#f6faff	1.0319269114423253
ILDR1	#eaf2fb	1.5443923199895255
IMPACT	#eff6fc	1.3302733173965082
IMPAD1	#eef5fc	1.3726413543492006
INADL	#f5f9fe	1.1029815946935853
INAFM2	#e3eef8	1.821364391905515
INCA1	#eef5fc	1.387675892599148
ING1	#f6faff	1.0404247419094867
ING2	#f1f7fd	1.252122899125692
ING5	#e3eef8	1.8187757235480129
INHBE	#d9e7f5	2.2369120774700177
INMT	#eff6fc	1.3431575437535843
INPP1	#c6dbef	3.027443890516855
INPP5J	#edf4fc	1.4224422731889637
INSL4	#f2f8fd	1.1885972567716487
INSL5	#d1e2f3	2.5446018418160867
INSL6	#d6e6f4	2.337161099841011
INSM1	#f3f8fe	1.1752828352738978
INSRR	#f6faff	1.0563973439779122
INTS4	#c4daee	3.039426990958413
IPCEF1	#d0e1f2	2.613569967649645
IPO7	#f4f9fe	1.1510388467177803
IPO8	#e3eef8	1.8434960920473928
IQCC	#cddff1	2.7477577261150756
IQCE	#eff6fc	1.317099206243785
IQCF2	#eff6fc	1.3223965778394386
IQCG	#e5eff9	1.7330359440644922
IQCJ-SCHIP1	#ccdff1	2.778297024391726
IQSEC3	#f5f9fe	1.1242612691473415
IRAK1BP1	#dfebf7	1.993050397823409
IRAK2	#e2edf8	1.8469189198225506
IRAK3	#f2f8fd	1.2018405053987564
IRF3	#eff6fc	1.3296597510937025
IRF6	#dbe9f6	2.150764817337726
IRG1	#ddeaf7	2.0359052413079315
IRX1	#ebf3fb	1.4959537655934851
IRX2	#ddeaf7	2.0599475944391177
ISG20	#e7f0fa	1.6800738801753998
ISG20L2	#c7dcef	2.950198674563335
ISL1	#d9e8f5	2.2004127344747038
ISL2	#dceaf6	2.0913393095895874
ISLR2	#d8e7f5	2.252821659760249
ISM2	#e9f2fa	1.5731378606445594
ISYNA1	#d6e6f4	2.314629459284368
ITGA2	#b5d4e9	3.4111266922681462
ITGA3	#ebf3fb	1.4730357921279977
ITGAM	#e5eff9	1.7283424971295136
ITGAX	#bdd7ec	3.229468046181808
ITGB1	#e7f1fa	1.629650509151527
ITGB3	#edf4fc	1.4248694866327465
ITGBL1	#e5eff9	1.7339425144704324
ITM2A	#ecf4fb	1.4633029698159468
ITM2B	#eaf3fb	1.510797287398034
ITPR1	#ebf3fb	1.4692033971414409
ITPR2	#e4eff9	1.7671615684722601
ITPRIP	#f2f7fd	1.2401868878032833
ITPRIPL1	#f2f8fd	1.2043867591990094
ITSN1	#d5e5f4	2.3804343160079733
IVD	#f5fafe	1.0835691741176672
IYD	#e3eef8	1.8135352435777916
IZUMO1	#b5d4e9	3.4096422080265563
IZUMO1R	#dceaf6	2.066643528244279
IZUMO4	#d2e3f3	2.502265062713599
JADE3	#e8f1fa	1.602323023918598
JAG1	#f2f8fd	1.2080524883921966
JAK1	#e0ecf8	1.908010929948723
JAK3	#afd1e7	3.5709330176478886
JAKMIP3	#d5e5f4	2.396753689516557
JAM3	#f5fafe	1.073713986612399
JARID2	#e0ecf8	1.913027309121922
JAZF1	#e3eef9	1.79556970205895
JCHAIN	#f0f6fd	1.2871398506546445
JPH3	#d7e6f5	2.2898252714605203
JRK	#f3f8fe	1.1715026284669106
JUNB	#d4e4f4	2.4160684853822816
JUP	#f5fafe	1.0754806964908878
KANK2	#e0ecf8	1.9093341959601613
KANK3	#d9e8f5	2.193395370545085
KANSL2	#a1cbe2	3.932242365791013
KAT5	#c7dcef	2.9441634204576874
KATNAL1	#f4f9fe	1.1414593552469658
KATNB1	#deebf7	2.0139804194088584
KATNBL1	#e2edf8	1.8686121110262044
KBTBD6	#f1f7fd	1.2532621561858477
KCNA10	#e7f0fa	1.6822320302315383
KCNB1	#e4eff9	1.7556543157202462
KCNC2	#f5f9fe	1.1046950311570014
KCNC3	#eff6fc	1.3435413738439517
KCNC4	#cbdef1	2.808077195727641
KCNE3	#e7f1fa	1.646989658130395
KCNE5	#e3eef9	1.7926947574397114
KCNF1	#f2f8fd	1.197747785514322
KCNG2	#f7fbff	1.0286449728874414
KCNG4	#f2f7fd	1.2403101746783116
KCNH5	#d0e1f2	2.5952126250179943
KCNH7	#a6cee4	3.8093759527074464
KCNIP4	#d3e4f3	2.448193092997232
KCNJ1	#f5fafe	1.0643060003575804
KCNJ18	#f7fbff	1.0012252203527237
KCNJ3	#eaf3fb	1.5251097978691224
KCNJ4	#e9f2fa	1.590259967999075
KCNJ9	#d7e6f5	2.2966322055173882
KCNK10	#c1d9ed	3.14246317760757
KCNK16	#deebf7	2.0298077897242557
KCNK17	#f5fafe	1.0878994557844635
KCNK18	#e1edf8	1.9042151028387928
KCNK4	#c3daee	3.066565517194392
KCNMB1	#f3f8fe	1.1856920404526017
KCNN2	#d6e6f4	2.318653619337201
KCNQ1	#d3e3f3	2.474579252701456
KCNQ5	#dceaf6	2.0730915352344925
KCNT2	#e3eef8	1.8362092028373227
KCNV1	#f2f7fd	1.2357297436017207
KCNV2	#dfecf7	1.9388599229235466
KCTD10	#edf4fc	1.4367746928001575
KCTD14	#ebf3fb	1.4847360968618055
KCTD19	#e6f0f9	1.7130976047059563
KCTD4	#edf4fc	1.4084938755228444
KCTD5	#edf4fc	1.4136829261089676
KDELC2	#f2f7fd	1.2406654944926254
KDM1A	#f7fbff	1.025759670063674
KDM1B	#e6f0f9	1.6884275400955804
KDM2A	#dbe9f6	2.145060690209885
KDM2B	#d6e5f4	2.3506072589845948
KDM4A	#d5e5f4	2.377896511579093
KDM4B	#c2d9ee	3.102484111989534
KEAP1	#e7f0fa	1.6587931017847681
KERA	#f5fafe	1.0662366262676677
KHDC1L	#ddeaf7	2.0387965908811263
KHDRBS1	#dfecf7	1.943465179356565
KHK	#add0e6	3.635326584751597
KIAA0226L	#c8dcf0	2.9181228486056474
KIAA0368	#e3eef9	1.7937819174026113
KIAA0922	#e8f1fa	1.6144161571321993
KIAA0930	#e6f0f9	1.6955566164487534
KIAA1024	#f3f8fe	1.1593070988064884
KIAA1045	#d0e2f2	2.575449708380038
KIAA1107	#f7fbff	1.0139003338710397
KIAA1217	#ecf4fb	1.4424636055306743
KIAA1324L	#edf4fc	1.4197130228064663
KIAA1407	#cbdef1	2.79512431994308
KIAA1524	#f3f8fe	1.1680336639941955
KIAA1549L	#eef5fc	1.3507390546735558
KIAA1683	#ebf3fb	1.480966326614577
KIAA1715	#ebf3fb	1.4964838596258596
KIAA2012	#eaf2fb	1.5321373882450064
KIAA2026	#eaf2fb	1.5582952264582672
KIF13A	#f5f9fe	1.119547878577989
KIF13B	#d8e7f5	2.2623837819810273
KIF16B	#d0e1f2	2.6027910187368706
KIF17	#c2d9ee	3.1116646331140263
KIF1B	#d0e2f2	2.572452974158986
KIF21B	#f5fafe	1.066503410654811
KIF2C	#c3daee	3.080293132718089
KIF3A	#f4f9fe	1.1444279546327354
KIF5C	#e0ecf8	1.929072707924172
KIF7	#f0f6fd	1.297826015002455
KIFC1	#f3f8fe	1.1780469773507165
KIFC2	#f5f9fe	1.1213515236247256
KIFC3	#edf4fc	1.4223687819401933
KIR3DL3	#eaf2fb	1.5534620780277677
KIRREL2	#dce9f6	2.11019944620884
KIZ	#eaf3fb	1.507010654089434
KL	#eff6fc	1.3375789612410172
KLC2	#e7f1fa	1.6335991954638325
KLC3	#eaf3fb	1.5291166289195597
KLC4	#edf4fc	1.4322131034969063
KLF14	#f6faff	1.039950539201366
KLF15	#ecf4fb	1.4415899621556356
KLF3	#f5f9fe	1.1244971696233128
KLF5	#e4eff9	1.7788782215721648
KLF6	#deebf7	2.007295924961012
KLF9	#e6f0f9	1.708506994065695
KLHDC2	#e3eef9	1.8013583492294585
KLHDC4	#e6f0f9	1.6996400609904319
KLHDC8A	#d0e1f2	2.5946225113797876
KLHL1	#dbe9f6	2.1340774055857956
KLHL11	#eaf2fb	1.5608517919877098
KLHL15	#f0f6fd	1.3102568801708072
KLHL2	#f2f8fd	1.1935622522063323
KLHL21	#ebf3fb	1.4749554441127568
KLHL24	#dceaf6	2.0737998896144845
KLHL3	#e3eef9	1.8073878965384018
KLHL30	#e2edf8	1.8448802216360773
KLHL31	#ebf3fb	1.4705562014486377
KLHL33	#f5fafe	1.0829530851286469
KLHL40	#eaf3fb	1.515452195127165
KLHL41	#f0f6fd	1.2901209178892976
KLHL42	#dce9f6	2.1106531954710315
KLK15	#edf4fc	1.4081921420684786
KLK9	#e8f1fa	1.617157986492784
KLKB1	#f3f8fe	1.1680452255148956
KLRC1	#c7dcef	2.9618182671979256
KLRC4	#f5fafe	1.0847116932115084
KLRC4-KLRK1	#d9e7f5	2.244072848565906
KLRD1	#f5fafe	1.076069639012284
KLRF1	#f5f9fe	1.0950828656991085
KMT2A	#e8f1fa	1.601110918752748
KNDC1	#e9f2fa	1.584396279513796
KPNA2	#ebf3fb	1.4892621841705038
KPNA3	#eaf2fb	1.5333529888422703
KPNA5	#dae8f6	2.1591473717384
KPNA6	#dce9f6	2.1174693190567884
KPTN	#e4eff9	1.7729387398002403
KRAS	#f3f8fe	1.1642435044483657
KRBOX4	#f5f9fe	1.1239186462214472
KREMEN1	#cde0f1	2.7073158528622767
KRT10	#e3eef8	1.81723427128367
KRT13	#f3f8fe	1.1794459269435518
KRT15	#f5f9fe	1.1085788379413544
KRT16	#f2f8fd	1.1924369918435682
KRT17	#d5e5f4	2.3802945153452923
KRT2	#c9ddf0	2.9030101165198694
KRT20	#cfe1f2	2.6268698745264776
KRT222	#cde0f1	2.7083604629807017
KRT23	#f2f7fd	1.2274733122763053
KRT25	#e7f1fa	1.6551378026796444
KRT31	#eef5fc	1.3648558111378117
KRT32	#d8e7f5	2.2746651207998623
KRT36	#e8f1fa	1.6167261021341626
KRT5	#ebf3fb	1.4997299004716147
KRT6A	#c9ddf0	2.900499889430695
KRT76	#d3e3f3	2.490579548679179
KRT9	#e8f1fa	1.6223503887063058
KRTAP1-1	#dae8f6	2.1722911354253234
KRTAP10-11	#f5f9fe	1.1074333409552997
KRTAP10-9	#e3eef9	1.7841392848803639
KRTAP12-1	#5da5d1	5.326758130983545
KRTAP12-4	#d6e5f4	2.346182477359237
KRTAP13-2	#e7f0fa	1.6872554276927132
KRTAP13-3	#dce9f6	2.110513254920762
KRTAP13-4	#e9f2fa	1.5646462700391695
KRTAP17-1	#e7f0fa	1.6844560786526692
KRTAP19-3	#f5fafe	1.0710702016339597
KRTAP19-8	#f7fbff	1.0218578424008895
KRTAP20-3	#f0f6fd	1.2932123693458668
KRTAP21-3	#eef5fc	1.3440294684452123
KRTAP22-1	#f1f7fd	1.2623550933748873
KRTAP22-2	#e4eff9	1.7560614296428094
KRTAP23-1	#f4f9fe	1.133824550305201
KRTAP24-1	#ecf4fb	1.4479571435849197
KRTAP3-1	#f3f8fe	1.1858361558736006
KRTAP3-2	#f5fafe	1.0794209849479177
KRTAP4-11	#dbe9f6	2.1421173565929124
KRTAP4-3	#f2f8fd	1.2184371414647361
KRTAP4-6	#dbe9f6	2.1548954250221537
KRTAP4-8	#e1edf8	1.9020283178741808
KRTAP5-1	#e4eff9	1.7504240529542443
KRTAP5-10	#f0f6fd	1.309818424504455
KRTAP5-2	#f3f8fe	1.1657582046205954
KRTAP5-8	#d2e3f3	2.5214199873564556
KRTAP6-2	#deebf7	2.004441888594219
KRTAP7-1	#cee0f2	2.6625842473149426
KRTAP9-3	#edf4fc	1.4143839297654357
KRTAP9-4	#dae8f6	2.1821997124098997
KRTAP9-8	#e7f1fa	1.6373244284963586
KRTAP9-9	#d4e4f4	2.421281765654419
KRTCAP2	#c6dbef	3.020794758427017
KSR2	#e8f1fa	1.6233671988798823
KTN1	#dce9f6	2.0998180035304608
L1TD1	#f3f8fe	1.183544094271824
L3MBTL1	#dfecf7	1.9677078585856105
L3MBTL2	#e7f1fa	1.6305651156118117
L3MBTL3	#f1f7fd	1.256481484990195
L3MBTL4	#f1f7fd	1.2768852614718555
LACRT	#cbdef1	2.7990198894876137
LAG3	#e2edf8	1.8525930111121105
LAIR1	#f6faff	1.0518295315497226
LAIR2	#f2f8fd	1.1949441597275574
LAMA3	#ecf4fb	1.458051532492676
LAMA5	#e3eef8	1.8169184757977423
LAMP3	#f3f8fe	1.1785986080473807
LAP3	#f0f6fd	1.2850772723735542
LAPTM4A	#edf4fc	1.4271261408293383
LARP4	#eef5fc	1.3875484266486864
LARP6	#f6faff	1.0392236730668891
LARS2	#e2edf8	1.8648044777774113
LAT	#cbdef1	2.7867861860446905
LBR	#bad6eb	3.2863460842407797
LCA5	#d9e7f5	2.2329235014679156
LCE1A	#dfebf7	1.983318996290135
LCE1E	#e3eef8	1.8232257629536557
LCE1F	#eff6fc	1.3398110284860054
LCE3E	#f2f8fd	1.192775767622981
LCN15	#e0ecf8	1.9228062854532457
LCN2	#e5eff9	1.7212870540657
LCN6	#f4f9fe	1.1532568059610964
LCN9	#e5eff9	1.7273190676353884
LCTL	#d5e5f4	2.3870731061124344
LDAH	#f5fafe	1.0698546834145983
LDB2	#f5f9fe	1.0997222242308649
LDB3	#deebf7	2.021711367270893
LDLR	#e7f1fa	1.6439276875863915
LDLRAD4	#eef5fc	1.3782854172241377
LDOC1L	#f5f9fe	1.0948135383642241
LECT2	#caddf0	2.874355915265482
LEFTY1	#eef5fc	1.3859770403350253
LEMD2	#f0f6fd	1.2974849960128898
LEMD3	#f5fafe	1.0696871869776596
LENG1	#ccdff1	2.769162932468874
LEPROT	#d0e1f2	2.620686653546917
LETM2	#d0e2f2	2.574066199442097
LGALS1	#edf4fc	1.4341639171493192
LGALS13	#ecf4fb	1.4560549741040845
LGALS2	#cddff1	2.7434137721592693
LGALS9	#ddeaf7	2.03708447620274
LGALSL	#dfebf7	1.9903381812611594
LGI3	#e3eef9	1.8051755024646379
LGI4	#f0f6fd	1.2972174217360972
LGR4	#e1edf8	1.8787445031029433
LGR5	#e7f0fa	1.6631030152054018
LHCGR	#ecf4fb	1.4672295701954887
LHFPL4	#f2f7fd	1.2197796479217213
LHPP	#d0e1f2	2.59622984850013
LHX1	#d6e5f4	2.3585025174130534
LIAS	#dbe9f6	2.14809197738687
LILRB1	#ddeaf7	2.044479545268927
LILRB2	#ecf4fb	1.4413099507070632
LILRB3	#d6e5f4	2.3555435446831874
LIM2	#f6faff	1.0402106295424496
LIMA1	#eef5fc	1.375526416021715
LIMK2	#e7f0fa	1.6578161449694138
LIMS1	#eef5fc	1.3743943774428171
LIN7B	#ebf3fb	1.487614193643353
LINGO1	#a8cee4	3.776394098478717
LINGO4	#cde0f1	2.699745030243823
LIPE	#f2f7fd	1.2412857276664155
LIPG	#d8e7f5	2.251736432737529
LIPK	#e6f0f9	1.6906484721578783
LIPT1	#e5eff9	1.7408099855255408
LITAF	#ddeaf7	2.056290190429325
LIX1L	#eff6fc	1.338066502574184
LLGL1	#eef5fc	1.3898664211512806
LMAN1	#e9f2fa	1.5844937618076613
LMAN2	#f5f9fe	1.1048856065163648
LMAN2L	#dce9f6	2.0982670411278863
LMBR1L	#d9e7f5	2.2364236751627167
LMBRD1	#f1f7fd	1.2753913219425006
LMNA	#c7dcef	2.9669357723938177
LMNB1	#e9f2fa	1.5793465817454044
LMNTD2	#eef5fc	1.4052469149210909
LMO1	#f6faff	1.0474432920145567
LMO7DN	#dfecf7	1.9643804643523026
LMOD1	#f6faff	1.0500822628022715
LMOD2	#e5eff9	1.7433141953874645
LMOD3	#e1edf8	1.9057412865053427
LMTK3	#e2edf8	1.8546742783694614
LNP1	#f2f8fd	1.200564178897439
LNX1	#f4f9fe	1.145550708858643
LNX2	#e0ecf8	1.9220258996399664
LOC100129924	#e8f1fa	1.613497584734331
LOC100130370	#f7fbff	1.0095195122421392
LOC100130451	#f4f9fe	1.150384483990337
LOC100132146	#ebf3fb	1.499851221662753
LOC100506388	#e3eef8	1.8156290156312025
LOC101927322	#edf4fc	1.4368066214828557
LOC101928841	#d5e5f4	2.3918728495788844
LOC101929372	#c9ddf0	2.89030185860762
LOC283710	#e8f1fa	1.6047644244351558
LOC388813	#e7f1fa	1.6344984032397063
LOC389602	#f6faff	1.0596500365881316
LOC389895	#eaf3fb	1.5023777359269013
LOC391003	#cfe1f2	2.6402196112238547
LOC400863	#bad6eb	3.281901662234837
LOC400927-CSNK1E	#f0f6fd	1.2910744677196686
LOC401052	#e3eef9	1.7845767585624412
LOC653602	#eef5fc	1.4012614784862902
LOC729159	#d3e4f3	2.4523676051304566
